Indicator Code: CG0670
"Indicator Name: Trachea, bronchus, lung cancers"
Export date: 10/10/2024 5:14:12 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C33-C34"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age01_04,[1-4],1.00000000,0.02058460,,0.00642037,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age05_09,[5-9],2.00000000,0.06626905,,0.01004983,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age10_14,[10-14],2.00000000,0.04840271,,0.00946233,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age15_19,[15-19],4.00000000,0.02896032,,0.01963079,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age20_24,[20-24],17.00000000,0.08838515,,0.08410166,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age25_29,[25-29],35.00000000,0.19488836,,0.18448345,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age30_34,[30-34],130.00000000,0.55565054,,0.62033520,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age35_39,[35-39],583.00000000,1.64936204,,2.66029267,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age40_44,[40-44],2115.00000000,3.79079813,,9.19496295,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age45_49,[45-49],4341.00000000,5.70696115,,20.37830700,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age50_54,[50-54],7809.00000000,8.10735050,,41.57732299,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age55_59,[55-59],12930.00000000,11.20052668,,86.25438627,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age60_64,[60-64],17754.00000000,12.87445341,,152.90430330,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age65_69,[65-69],22358.00000000,12.73299884,,233.35946511,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age70_74,[70-74],27898.00000000,11.27652092,,320.91425017,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age75_79,[75-79],27969.00000000,8.47186042,,376.92068642,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age80_84,[80-84],20113.00000000,5.32774943,,378.47375701,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age85_over,[85+],13652.00000000,2.00447527,,297.23045746,
NAC,North America and the Caribbean,USA,United States of America,2002,All,Age_unknown,[Unknown],0.00000000,0.00000000,,,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age01_04,[1-4],1.00000000,0.03563792,,0.01256038,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age05_09,[5-9],1.00000000,0.05875441,,0.00981579,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age10_14,[10-14],2.00000000,0.08012821,,0.01847593,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age15_19,[15-19],2.00000000,0.02031694,,0.01910014,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age20_24,[20-24],14.00000000,0.09607466,,0.13526386,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age25_29,[25-29],19.00000000,0.14667284,,0.19709274,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age30_34,[30-34],71.00000000,0.44987961,,0.67218019,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age35_39,[35-39],290.00000000,1.28171131,,2.64755533,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age40_44,[40-44],1096.00000000,3.13438385,,9.60308000,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age45_49,[45-49],2471.00000000,5.18018490,,23.55182264,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age50_54,[50-54],4723.00000000,7.86891255,,51.42323577,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age55_59,[55-59],7769.00000000,11.12559072,,107.00425414,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age60_64,[60-64],10646.00000000,13.05728969,,192.72782833,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age65_69,[65-69],13209.00000000,13.13152401,,297.54094539,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age70_74,[70-74],16334.00000000,11.97235232,,422.98353850,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age75_79,[75-79],15833.00000000,9.33411938,,515.49462968,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age80_84,[80-84],10988.00000000,6.31933701,,546.76541087,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age85_over,[85+],6702.00000000,2.96672067,,482.22488286,
NAC,North America and the Caribbean,USA,United States of America,2002,Male,Age_unknown,[Unknown],0.00000000,0.00000000,,,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age05_09,[5-9],1.00000000,0.07598784,,0.01029530,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age15_19,[15-19],2.00000000,0.05040323,,0.02019178,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age20_24,[20-24],3.00000000,0.06435006,,0.03041519,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age25_29,[25-29],16.00000000,0.31968032,,0.17145747,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age30_34,[30-34],59.00000000,0.77488836,,0.56764784,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age35_39,[35-39],293.00000000,2.30327804,,2.67302085,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age40_44,[40-44],1019.00000000,4.89292231,,8.79303398,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age45_49,[45-49],1870.00000000,6.59286419,,17.29830614,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age50_54,[50-54],3086.00000000,8.50161161,,32.15484674,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age55_59,[55-59],5161.00000000,11.31525290,,66.76513047,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age60_64,[60-64],7108.00000000,12.60999148,,116.76708285,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age65_69,[65-69],9149.00000000,12.19850402,,177.94286457,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age70_74,[70-74],11564.00000000,10.42102228,,239.33743847,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age75_79,[75-79],12136.00000000,7.56066411,,279.05425991,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age80_84,[80-84],9125.00000000,4.48105679,,276.13007557,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age85_over,[85+],6950.00000000,1.52690204,,216.96639768,
NAC,North America and the Caribbean,USA,United States of America,2002,Female,Age_unknown,[Unknown],0.00000000,0.00000000,,,
