Indicator Code: CG0670
"Indicator Name: Trachea, bronchus, lung cancers"
Export date: 10/10/2024 5:20:06 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C33-C34"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age15_19,[15-19],2.00000000,0.13745704,,0.05100785,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age20_24,[20-24],1.00000000,0.04863813,,0.02619415,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age25_29,[25-29],6.00000000,0.26455026,,0.16312770,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age30_34,[30-34],25.00000000,0.75120192,,0.58472898,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age35_39,[35-39],83.00000000,1.64064044,,1.76928634,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age40_44,[40-44],210.00000000,3.05188199,,4.67307605,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age45_49,[45-49],518.00000000,5.37288663,,13.13192310,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age50_54,[50-54],1155.00000000,8.05888920,,31.30256052,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age55_59,[55-59],2346.00000000,10.36127551,,60.58551015,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age60_64,[60-64],3335.00000000,11.29819093,,110.19016146,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age65_69,[65-69],4609.00000000,10.83985983,,171.20310952,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age70_74,[70-74],5740.00000000,9.35478088,,245.77820273,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age75_79,[75-79],6647.00000000,7.66427987,,343.79582242,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age80_84,[80-84],5283.00000000,4.69541568,,352.67493558,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age85_over,[85+],3093.00000000,1.72446476,,278.45598721,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,All,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
