Indicator Code: CG0670
"Indicator Name: Trachea, bronchus, lung cancers"
Export date: 10/10/2024 5:21:01 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C33-C34"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age30_34,[30-34],7.00000000,0.28011204,,0.31472202,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age35_39,[35-39],32.00000000,1.00313480,,1.37146286,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age40_44,[40-44],118.00000000,2.82837967,,5.54277898,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age45_49,[45-49],308.00000000,5.17734073,,16.39102602,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age50_54,[50-54],750.00000000,8.08886972,,39.29190744,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age55_59,[55-59],1436.00000000,10.35925552,,79.49526046,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age60_64,[60-64],2205.00000000,11.82495844,,155.89726476,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age65_69,[65-69],3034.00000000,11.34926869,,241.34606512,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age70_74,[70-74],3854.00000000,10.03462910,,360.91380303,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age75_79,[75-79],4019.00000000,8.07611928,,491.69176713,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age80_84,[80-84],2761.00000000,5.56406433,,529.95564189,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age85_over,[85+],1757.00000000,2.95353685,,557.50521967,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Male,Age_unknown,[Unknown],0.00000000,0.00000000,,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age15_19,[15-19],1.00000000,0.21929825,,0.05487794,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age20_24,[20-24],1.00000000,0.17985612,,0.05494300,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age25_29,[25-29],2.00000000,0.29806259,,0.10610254,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age30_34,[30-34],14.00000000,1.19965724,,0.61814931,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age35_39,[35-39],33.00000000,1.84873950,,1.38774003,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age40_44,[40-44],95.00000000,3.66088632,,4.39053180,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age45_49,[45-49],233.00000000,5.84986191,,12.15767408,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age50_54,[50-54],545.00000000,8.93735651,,27.98182260,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age55_59,[55-59],891.00000000,10.02362470,,48.19748962,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age60_64,[60-64],1205.00000000,10.19631071,,81.53499611,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age65_69,[65-69],1630.00000000,9.32707713,,119.43203108,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age70_74,[70-74],2464.00000000,8.60996576,,192.85044542,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age75_79,[75-79],2740.00000000,6.17005945,,243.24701024,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age80_84,[80-84],2059.00000000,3.54413385,,234.16220765,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age85_over,[85+],1512.00000000,1.16156689,,186.32392266,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2002,Female,Age_unknown,[Unknown],0.00000000,0.00000000,,,
