Indicator Code: CG0670
"Indicator Name: Trachea, bronchus, lung cancers"
Export date: 10/10/2024 5:21:23 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C33-C34"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age25_29,[25-29],2.00000000,0.28011204,,0.10200829,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age30_34,[30-34],9.00000000,0.76206605,,0.39285304,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age35_39,[35-39],31.00000000,1.67930661,,1.31714463,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age40_44,[40-44],87.00000000,3.30924306,,4.13092467,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age45_49,[45-49],262.00000000,6.84609355,,13.86489140,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age50_54,[50-54],557.00000000,8.53247549,,27.50080848,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age55_59,[55-59],833.00000000,9.74496958,,48.66313659,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age60_64,[60-64],1163.00000000,9.74771603,,79.05278048,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age65_69,[65-69],1641.00000000,9.23518487,,120.89706952,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age70_74,[70-74],2547.00000000,8.67211440,,198.99354736,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age75_79,[75-79],2647.00000000,5.84558986,,230.96199554,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age80_84,[80-84],1923.00000000,3.44296636,,229.34740347,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age85_over,[85+],1380.00000000,1.08136911,,169.01781056,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2001,Female,Age_unknown,[Unknown],0.00000000,,,,
